Expenses,OB_HO,Last Folder_HO,Actual_HO,Variance OB_HO,Variance LF_HO,OB_Bawal,Last Folder_Bawal,Actual_Bawal,Variance OB_Bawal,Variance LF_Bawal,OB_Chennai,Last Folder_Chennai,Actual_Chennai,Variance OB_Chennai,Variance LF_Chennai,OB_Roorkee,Last Folder_Roorkee,Actual_Roorkee,Variance OB_Roorkee,Variance LF_Roorkee,OB_T16,Last Folder_T16,Actual_T16,Variance OB_T16,Variance LF_T16,OB_NPAU,Last Folder_NPAU,Actual_NPAU,Variance OB_NPAU,Variance LF_NPAU,OB_KAU,Last Folder_KAU,Actual_KAU,Variance OB_KAU,Variance LF_KAU,OB_BAU,Last Folder_BAU,Actual_BAU,Variance OB_BAU,Variance LF_BAU,OB_Gujarat,Last Folder_Gujarat,Actual_Gujarat,Variance OB_Gujarat,Variance LF_Gujarat,OB_Total,Last Folder_Total,Actual_Total,Variance OB_Total,Variance LF_Total,Month
Grand Total,13788528.035248946,13788528.035248946,13828581.84000002,-40053.80475107394,-40053.80475107394,71804764.09627609,72951756.71881433,79138169.04779994,-7333404.951523855,-6186412.328985617,43232620.43463115,47264416.554127306,53175127.879999995,-9942507.445368849,-5910711.3258726895,9134988.808566548,9322210.522566548,10523784.690000003,-1388795.8814334553,-1201574.1674334556,9743683.045154111,9743683.045154111,9810481.38826948,-66798.34311536886,-66798.34311536886,3193850.7264528116,3193850.7264528116,2881867.1,311983.6264528115,311983.6264528115,2793971.992153793,2793971.992153793,2464142.03,329829.9621537933,329829.9621537933,3104646.914161492,2904646.914161492,2911233.3,193413.61416149233,-6586.385838507675,1173106.690164498,1173106.690164498,938968.3200000001,234138.370164498,234138.370164498,157970160.7428094,163136171.19884384,175672355.59606946,-17702194.85326004,-12536184.397225618,Oct'18
Salary,13068515.280176481,13068515.280176481,14117504.969999999,-1048989.6898235176,-1048989.6898235176,16713457.086391611,17013457.086391613,15615456.38000001,1098000.706391601,1398000.7063916028,11413087.877112957,12104488.613779623,11222478.920000006,190608.9571129512,882009.6937796175,2741930.5680827163,2741930.5680827163,2459966.3102564085,281964.2578263078,281964.2578263078,3706460.633075183,3706460.633075183,3626435.4533976875,80025.17967749527,80025.17967749527,1227128.2136390656,1227128.2136390656,1018126.4899999993,209001.72363906633,209001.72363906633,705571.8287568999,705571.8287568999,549438.5399999996,156133.28875690035,156133.28875690035,711970.0141614923,711970.0141614923,656709.0,55261.01416149235,55261.01416149235,1028247.916666666,1028247.916666666,550055.9299999999,478191.9866666661,478191.9866666661,51316369.41806307,52307770.15472975,49816171.99365411,1500197.4244089574,2491598.1610756367,Nov'18
Wages,0.0,0.0,0.0,0.0,0.0,20408902.561353374,20527860.405742608,23928483.090000033,-3519580.528646659,-3400622.6842574254,8447544.23026149,9230841.720616689,9119081.54,-671537.3097385094,111760.18061668985,1238128.6508254784,1238128.6508254784,1197758.6799999988,40369.9708254796,40369.9708254796,793584.0661039064,793584.0661039064,805421.8599999994,-11837.793896093033,-11837.793896093033,34099.0,34099.0,38562.840000000026,-4463.840000000026,-4463.840000000026,0.0,0.0,0.0,0.0,0.0,177065.0,177065.0,223706.7,-46641.70000000001,-46641.70000000001,0.0,0.0,0.0,0.0,0.0,31099323.508544248,32001578.843288682,35313014.71000004,-4213691.201455791,-3311435.8667113557,Nov'18
Tarinees,427539.89999999997,427539.89999999997,575893.1400000006,-148353.24000000063,-148353.24000000063,15161117.359200003,15908040.0052,14955655.540000007,205461.81919999607,952384.4651999939,10529578.00712718,11941768.723076925,12463125.220000008,-1933547.2128728274,-521356.49692308344,2348034.076,2348034.076,3048593.870000001,-700559.7940000012,-700559.7940000012,3864915.2581133856,3864915.2581133856,3596803.5600000024,268111.69811338326,268111.69811338326,1633548.1915874358,1633548.1915874358,1235345.6999999993,398202.4915874365,398202.4915874365,1628959.6467302265,1628959.6467302265,1770177.3699999992,-141217.72326977272,-141217.72326977272,1385042.0,1185042.0,962906.0,422136.0,222136.0,0.0,0.0,0.0,0.0,0.0,36978734.43875823,38937847.80070797,38608500.40000001,-1629765.9612417817,329347.4007079601,Nov'18
Total,13496055.180176482,13496055.180176482,14693398.11,-1197342.9298235183,-1197342.9298235183,52283477.006944984,53449357.49733422,54499595.01000005,-2216118.003055062,-1050237.5126658287,30390210.114501625,33277099.057473235,32804685.680000015,-2414475.5654983856,472413.37747322395,6328093.294908194,6328093.294908194,6706318.860256408,-378225.5653482138,-378225.5653482138,8364959.957292475,8364959.957292475,8028660.873397689,336299.0838947855,336299.0838947855,2894775.4052265016,2894775.4052265016,2292035.0299999984,602740.3752265028,602740.3752265028,2334531.4754871265,2334531.4754871265,2319615.9099999988,14915.565487127635,14915.565487127635,2274077.014161492,2074077.0141614922,1843321.7,430755.31416149234,230755.31416149234,1028247.916666666,1028247.916666666,550055.9299999999,478191.9866666661,478191.9866666661,119394427.36536554,123247196.79872641,123737687.10365415,-4343259.738288615,-490490.3049277589,Nov'18
Pune Warehouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov'18
MSIL Sub Assembly-Gurgaon,0.0,0.0,0.0,0.0,0.0,1377465.0025599997,1377465.0025599997,1249800.0,127665.0025599997,127665.0025599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1377465.0025599997,1377465.0025599997,1249800.0,127665.0025599997,127665.0025599997,Nov'18
"MSIL Sub Assembly, Manesar",0.0,0.0,0.0,0.0,0.0,1231932.5158399998,1231932.5158399998,1515600.0,-283667.4841600002,-283667.4841600002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231932.5158399998,1231932.5158399998,1515600.0,-283667.4841600002,-283667.4841600002,Nov'18
Banglore Sub Assembly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov'18
KAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov'18
AFM Hub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov'18
Bilaspur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov'18
AFM Kolkata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov'18
TOTAL Warehouses (D),0.0,0.0,0.0,0.0,0.0,2609397.5183999995,2609397.5183999995,2765400.0,-156002.48160000052,-156002.48160000052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2609397.5183999995,2609397.5183999995,2765400.0,-156002.48160000052,-156002.48160000052,Nov'18
Subcontractors,0.0,0.0,0.0,0.0,0.0,90628.83780000001,90628.83780000001,90628.83779999998,0.0,0.0,1406015.0,1406015.0,1406015.0,0.0,0.0,527451.5833333334,527451.5833333334,637471.5300000003,-110019.94666666689,-110019.94666666689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72624.0,72624.0,66166.0,6458.0,6458.0,0.0,0.0,0.0,0.0,0.0,2096719.4211333334,2096719.4211333334,2200281.3678,-103561.94666666677,-103561.94666666677,Nov'18
Assigned Personnels(Incl I.Tax Paid),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nov'18
Good Work Reward,0.0,0.0,0.0,0.0,0.0,90000.0,90000.0,93194.0,-3194.0,-3194.0,215600.0,215600.0,137531.0,78069.0,78069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305600.0,305600.0,230725.0,74875.0,74875.0,Nov'18
Attendance Incentive,0.0,0.0,0.0,0.0,0.0,77400.0,77400.0,0.0,77400.0,77400.0,93337.874301,101837.874301,58100.0,35237.874301,43737.874301,19975.0,19975.0,0.0,19975.0,19975.0,22500.0,22500.0,0.0,22500.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213212.874301,221712.874301,58100.0,155112.874301,163612.874301,Nov'18
Night Attendance Incentive to Operators,0.0,0.0,0.0,0.0,0.0,111800.0,111800.0,0.0,111800.0,111800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111800.0,111800.0,0.0,111800.0,111800.0,Nov'18
Leave Encashment,0.0,0.0,0.0,0.0,0.0,749174.0070182276,749174.0070182276,770355.0099999998,-21181.00298177218,-21181.00298177218,512920.4487179493,557349.9410256416,518161.0,-5240.551282050728,39188.94102564163,27908.58974358974,27908.58974358974,27908.58974358975,0.0,0.0,22173.39487179487,22173.39487179487,22173.39487179491,-4.001776687800884e-11,-4.001776687800884e-11,933.3333333333334,933.3333333333334,0.0,933.3333333333334,933.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313109.7736848947,1357539.2659925872,1338597.9946153844,-25488.22093048971,18941.271377202822,Nov'18
Overtime,0.0,0.0,0.0,0.0,0.0,83333.33333333333,83333.33333333333,83333.34000000008,-0.006666666755336337,-0.006666666755336337,700000.0,759038.5023365384,641639.24,58360.76000000001,117399.2623365384,80059.23076923075,80059.23076923075,169496.0,-89436.76923076925,-89436.76923076925,79824.22153846154,79824.22153846154,263447.0,-183622.77846153846,-183622.77846153846,2153.846153846154,2153.846153846154,0.0,2153.846153846154,2153.846153846154,0.0,0.0,0.0,0.0,0.0,50000.0,50000.0,19336.0,30664.0,30664.0,0.0,0.0,0.0,0.0,0.0,995370.6317948718,1054409.1341314102,1177251.58,-181880.9482051283,-122842.44586858992,Nov'18
Bonus & Ex-Gratia (workers),0.0,0.0,0.0,0.0,0.0,2329310.0,2329310.0,2579434.0,-250124.0,-250124.0,758333.343908626,829166.6772419594,874163.0,-115829.656091374,-44996.322758040624,85383.33333333333,85383.33333333333,85383.0,0.3333333333284827,0.3333333333284827,86666.66666666667,86666.66666666667,86666.32999999996,0.3366666667134268,0.3366666667134268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3259693.343908626,3330526.6772419596,3625646.33,-365952.98609137395,-295119.65275804047,Nov'18
Bonus & Ex-Gratia (Trainees),0.0,0.0,0.0,0.0,0.0,264374.53287,269811.134859,848594.0800000001,-584219.5471300001,-578782.9451410001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264374.53287,269811.134859,848594.0800000001,-584219.5471300001,-578782.9451410001,Nov'18
Production Incentive,0.0,0.0,0.0,0.0,0.0,4825800.0,4825800.0,5078693.0,-252893.0,-252893.0,952000.0933333333,1042000.0933333333,1224187.0,-272186.90666666673,-182186.90666666673,0.0,0.0,0.0,0.0,0.0,96000.0,96000.0,98694.0,-2694.0,-2694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9100.0,9100.0,0.0,9100.0,9100.0,0.0,0.0,0.0,0.0,0.0,5882900.093333334,5972900.093333334,6401574.0,-518673.90666666627,-428673.90666666627,Nov'18
TOTAL SubContract( E),0.0,0.0,0.0,0.0,0.0,8621820.711021561,8627257.31301056,9544232.2678,-922411.5567784391,-916974.954789439,4638206.760260909,4911008.088238472,4859796.24,-221589.47973909145,51211.84823847271,740777.7371794872,740777.7371794872,920259.11974359,-179481.38256410282,-179481.38256410282,307164.2830769231,307164.2830769231,470980.72487179487,-163816.44179487176,-163816.44179487176,3087.1794871794873,3087.1794871794873,0.0,3087.1794871794873,3087.1794871794873,0.0,0.0,0.0,0.0,0.0,131724.0,131724.0,85502.0,46222.0,46222.0,0.0,0.0,0.0,0.0,0.0,14442780.67102606,14721018.600992624,15880770.352415385,-1437989.681389325,-1159751.7514227605,Nov'18
Recruitment ,61386.0,61386.0,840.0,60546.0,60546.0,5676.0,5676.0,92372.5,-86696.5,-86696.5,3344.0,3344.0,-500.0,3844.0,3844.0,930.6,930.6,0.0,930.6,930.6,1177.0,1177.0,16200.0,-15023.0,-15023.0,330.0,330.0,413.0,-83.0,-83.0,216.66666666666666,216.66666666666666,0.0,216.66666666666666,216.66666666666666,330.0,330.0,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.0,73390.26666666668,73390.26666666668,109325.5,-35935.23333333332,-35935.23333333332,Nov'18
Training,25250.0,25250.0,0.0,25250.0,25250.0,52248.75,52248.75,241138.0,-188889.25,-188889.25,450000.0,481647.0,209500.0,240500.0,272147.0,85609.0,85609.0,98780.0,-13171.0,-13171.0,79150.33444816055,79150.33444816055,87297.99999999999,-8147.66555183944,-8147.66555183944,29622.742474916387,29622.742474916387,0.0,29622.742474916387,29622.742474916387,4250.0,4250.0,0.0,4250.0,4250.0,5000.0,5000.0,0.0,5000.0,5000.0,83333.33333333333,83333.33333333333,0.0,83333.33333333333,83333.33333333333,814464.1602564104,846111.1602564104,636716.0,177748.16025641037,209395.16025641037,Nov'18
TOTAL Recruitment(F),86636.0,86636.0,840.0,85796.0,85796.0,57924.75,57924.75,333510.5,-275585.75,-275585.75,453344.0,484991.0,209000.0,244344.0,275991.0,86539.6,86539.6,98780.0,-12240.4,-12240.4,80327.33444816055,80327.33444816055,103497.99999999999,-23170.66555183944,-23170.66555183944,29952.742474916387,29952.742474916387,413.0,29539.742474916387,29539.742474916387,4466.666666666667,4466.666666666667,0.0,4466.666666666667,4466.666666666667,5330.0,5330.0,0.0,5330.0,5330.0,83333.33333333333,83333.33333333333,0.0,83333.33333333333,83333.33333333333,887854.4269230771,919501.4269230771,746041.5,141812.92692307703,173459.92692307703,Nov'18
Canteen,130200.0,130200.0,195769.93999999994,-65569.93999999994,-65569.93999999994,2686560.0,2622450.18,2541201.459999999,145358.54000000097,81248.72000000114,2737308.5564545207,2883190.934788423,2573499.0999999996,163809.45645452105,309691.8347884235,571964.4473122,571964.4473122,470371.2000000002,101593.24731219979,101593.24731219979,350314.6053333333,350314.6053333333,372155.5500000003,-21840.94466666697,-21840.94466666697,92851.62000000001,92851.62000000001,48209.0,44642.62000000001,44642.62000000001,218632.59999999998,218632.59999999998,139029.0,79603.59999999998,79603.59999999998,239868.0,239868.0,142403.0,97465.0,97465.0,36816.0,36816.0,0.0,36816.0,36816.0,7064515.829100054,7146288.387433955,6482638.249999998,581877.5791000556,663650.1374339573,Nov'18
Employee Claim / Refreshmnent,67532.91666666667,67532.91666666667,133538.11999999965,-66005.20333333297,-66005.20333333297,0.0,0.0,210863.19999999972,-210863.19999999972,-210863.19999999972,30000.0,31000.0,35745.0,-5745.0,-4745.0,333.3333333333333,333.3333333333333,0.0,333.3333333333333,333.3333333333333,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,2000.0,2000.0,2575.0,2575.0,0.0,2575.0,2575.0,2000.0,2000.0,4005.0,-2005.0,-2005.0,0.0,0.0,0.0,0.0,0.0,104441.25,105441.25,384151.31999999937,-279710.06999999937,-278710.06999999937,Nov'18
Suggestion Scheme,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0,26000.0,0.0,0.0,61500.0,61500.0,0.0,61500.0,61500.0,0.0,0.0,0.0,0.0,0.0,3550.0,3550.0,0.0,3550.0,3550.0,1050.0,1050.0,0.0,1050.0,1050.0,5964.0,5964.0,0.0,5964.0,5964.0,7200.0,7200.0,0.0,7200.0,7200.0,0.0,0.0,0.0,0.0,0.0,105264.0,105264.0,26000.0,79264.0,79264.0,Nov'18
Family Visits,0.0,0.0,0.0,0.0,0.0,35500.0,35500.0,35500.0,0.0,0.0,45150.0,45150.0,0.0,45150.0,45150.0,0.0,0.0,0.0,0.0,0.0,4583.333333333333,4583.333333333333,0.0,4583.333333333333,4583.333333333333,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,2000.0,2000.0,5000.0,5000.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,92233.33333333333,92233.33333333333,35500.0,56733.33333333333,56733.33333333333,Nov'18
Employee Engagement Activities,16000.0,16000.0,0.0,16000.0,16000.0,44750.0,44750.0,44750.0,0.0,0.0,27000.0,27000.0,27911.0,-911.0,-911.0,56830.0,56830.0,0.0,56830.0,56830.0,16033.333333333332,16033.333333333332,7648.0,8385.333333333332,8385.333333333332,2000.0,2000.0,1325.0,675.0,675.0,8500.0,8500.0,0.0,8500.0,8500.0,5000.0,5000.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,176113.33333333334,176113.33333333334,81634.0,94479.33333333334,94479.33333333334,Nov'18
Director's Party/ Others,0.0,0.0,0.0,0.0,0.0,11000.0,11000.0,0.0,11000.0,11000.0,25000.0,25000.0,17626.0,7374.0,7374.0,0.0,0.0,0.0,0.0,0.0,45375.0,45375.0,90160.0,-44785.0,-44785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,86375.0,86375.0,107786.0,-21411.0,-21411.0,Nov'18
QC circle,0.0,0.0,0.0,0.0,0.0,373750.0,373750.0,198999.99999999994,174750.00000000006,174750.00000000006,105000.0,111675.0,0.0,105000.0,111675.0,0.0,0.0,0.0,0.0,0.0,14368.75,14368.75,210000.0,-195631.25,-195631.25,875.0,875.0,0.0,875.0,875.0,5000.0,5000.0,0.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498993.75,505668.75,408999.99999999994,89993.75000000006,96668.75000000006,Nov'18
Sports,0.0,0.0,0.0,0.0,0.0,167076.66666666666,167076.66666666666,80747.10000000003,86329.56666666662,86329.56666666662,129340.8015817901,0.0,0.0,129340.8015817901,0.0,11935.833333333334,11935.833333333334,0.0,11935.833333333334,11935.833333333334,2750.0,2750.0,0.0,2750.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311103.3015817901,181762.5,80747.10000000003,230356.20158179005,101015.39999999997,Nov'18
Social Activities,0.0,0.0,0.0,0.0,0.0,53720.0,53720.0,488282.0,-434562.0,-434562.0,7000.0,7000.0,6000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61720.0,61720.0,494282.0,-432562.0,-432562.0,Nov'18
Club,0.0,0.0,0.0,0.0,0.0,59705.0,59705.0,33701.29999999999,26003.70000000001,26003.70000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59705.0,59705.0,33701.29999999999,26003.70000000001,26003.70000000001,Nov'18
Gifts,116400.0,116400.0,0.0,116400.0,116400.0,1752105.0,1783170.0,2188083.2599999993,-435978.2599999993,-404913.2599999993,873783.2557799995,952944.0891133329,931222.0,-57438.74422000046,21722.089113332913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55101.0,55101.0,48770.0,6331.0,6331.0,83050.0,83050.0,88000.0,-4950.0,-4950.0,332500.0,332500.0,0.0,332500.0,332500.0,13563.870564327028,13563.870564327028,0.0,13563.870564327028,13563.870564327028,3226503.1263443264,3336728.95967766,3256075.2599999993,-29572.133655672893,80653.6996776606,Nov'18
Insurance,64978.5,64978.5,64978.0,0.5,0.5,978344.388888889,982859.388888889,1057600.0,-79255.61111111101,-74740.61111111101,498435.18808333325,539435.4880833332,449630.48999999976,48804.6980833335,89804.99808333348,143132.775,143132.775,132120.0,11012.774999999994,11012.774999999994,91198.93125000001,91198.93125000001,86656.0,4542.931250000009,4542.931250000009,6125.0,6125.0,22367.589999999997,-16242.589999999997,-16242.589999999997,2651.25,2651.25,25091.25,-22440.0,-22440.0,0.0,0.0,0.0,0.0,0.0,12063.191304347829,12063.191304347829,0.0,12063.191304347829,12063.191304347829,1796929.22452657,1842444.52452657,1838443.3299999998,-41514.105473429896,4001.1945265701506,Nov'18
Vehicles For Staff at plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2957179.0236161407,3676299.0236161407,3751775.6899999995,-794596.6663838588,-75476.66638385877,279030.15,279030.15,227353.3600000001,51676.78999999992,51676.78999999992,359321.21,359321.21,361897.0,-2575.789999999979,-2575.789999999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3595530.3836161406,4314650.383616141,4341026.05,-745495.6663838592,-26375.66638385877,Nov'18
Bus Hiring For Staff-Plant,0.0,0.0,0.0,0.0,0.0,2901392.1254999996,2901392.1254999996,2590134.0,311258.1254999996,311258.1254999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143325.0,143325.0,136794.26,6530.739999999991,6530.739999999991,181650.0,181650.0,163551.84000000008,18098.159999999916,18098.159999999916,235377.90000000002,235377.90000000002,218010.0,17367.900000000023,17367.900000000023,0.0,0.0,0.0,0.0,0.0,3461745.0254999995,3461745.0254999995,3108490.0999999996,353254.9254999999,353254.9254999999,Nov'18
Safety Wear,1645.0,1645.0,0.0,1645.0,1645.0,2378382.0,2378382.0,1252076.0300000003,1126305.9699999997,1126305.9699999997,40000.0,40000.0,210026.42,-170026.42,-170026.42,234705.93499999997,234705.93499999997,42486.779999999795,192219.15500000017,192219.15500000017,68432.75,68432.75,27300.0,41132.75,41132.75,0.0,0.0,620.0,-620.0,-620.0,1375.0,1375.0,81170.5,-79795.5,-79795.5,0.0,0.0,3230.0,-3230.0,-3230.0,20647.06545568431,20647.06545568431,0.0,20647.06545568431,20647.06545568431,2745187.7504556845,2745187.7504556845,1616909.73,1128278.0204556845,1128278.0204556845,Nov'18
Medical Expenses,3273.9166666666665,3273.9166666666665,1602.0,1671.9166666666665,1671.9166666666665,178648.3333333333,178648.3333333333,215880.99999999977,-37232.66666666645,-37232.66666666645,85000.0,88000.0,37203.45,47796.55,50796.55,16600.0,16600.0,18000.0,-1400.0,-1400.0,27143.75,27143.75,13500.0,13643.75,13643.75,1575.0,1575.0,800.0,775.0,775.0,2000.0,2000.0,0.0,2000.0,2000.0,15000.0,15000.0,14406.0,594.0,594.0,1427.1051257960119,1427.1051257960119,0.0,1427.1051257960119,1427.1051257960119,330668.105125796,333668.105125796,301392.4499999998,29275.655125796213,32275.655125796213,Nov'18
TOTAL Welfare(G),400030.3333333334,400030.3333333334,395888.0599999996,4142.273333333762,4142.273333333762,11646933.51438889,11618403.694388889,10963819.349999998,683114.1643888906,654584.3443888905,7621696.825515784,8488194.53560123,8040639.149999999,-418942.3244842146,447555.3856012311,1314532.4739788668,1314532.4739788668,890331.3400000001,424201.1339788665,424201.1339788665,983071.66325,983071.66325,1169316.5500000003,-186244.8867500003,-186244.8867500003,304902.62,304902.62,258885.85,46016.770000000004,46016.770000000004,514397.85,514397.85,496842.5900000001,17555.259999999893,17555.259999999893,846945.9,846945.9,382054.0,464891.9,464891.9,84517.23245015518,84517.23245015518,0.0,84517.23245015518,84517.23245015518,23717028.41291703,24554996.303002473,22597776.889999993,1119251.5229170318,1957219.413002477,Nov'18
TOTAL COST,13982721.513509816,13982721.513509816,15090126.169999998,-1107404.6564901846,-1107404.6564901846,75219553.50075543,76362340.77313367,78106557.12780005,-2887003.6270446116,-1744216.3546663779,43103457.70027832,47161292.68131293,45914121.070000015,-2810663.3697216916,1247171.6113129277,8469943.106066547,8469943.106066547,8615689.319999998,-145746.21393345005,-145746.21393345005,9735523.238067558,9735523.238067558,9772456.148269486,-36932.91020192602,-36932.91020192602,3232717.9471885976,3232717.9471885976,2551333.8799999985,681384.0671885987,681384.0671885987,2853395.992153793,2853395.992153793,2816458.499999999,36937.4921537942,36937.4921537942,3258076.914161492,3058076.914161492,2310877.7,947199.2141614924,747199.2141614924,1196098.4824501544,1196098.4824501544,550055.9299999999,646042.5524501547,646042.5524501547,161051488.39463168,166052110.6480446,165727675.8460695,-4676187.451437833,324434.8019750342,Nov'18
